latitude,longitude
47.8376,-0.3329
47.3323,-0.4768
47.8257,0.2742
47.2769,-1.7807
48.0202,-0.1151
48.0207,0.0097
47.3146,-2.311
47.3306,-1.6192
47.1236,-0.9912
48.2263,-0.93
46.9127,-2.0416
47.1273,-0.6451
47.3181,-2.189
46.4,-0.6667
46.6288,-1.5095
47.2919,-2.5138
47.2668,-2.3379
47.141,-1.2819
47.2922,-2.3639
47.1426,-1.6931
46.607,-1.0488
48.1233,-0.0174
47.3951,-1.4526
46.7837,-1.429
47.2833,-2.2
47.4706,-0.4915
47.4746,-2.0577
47.7144,0.0107
48.3,-0.6167
46.8296,-1.2718
46.7419,-0.7646
46.4378,-1.4694
47.2176,-1.6484
48.0576,-0.6314
46.5038,-1.741
47.3291,-2.4283
46.9973,-2.2737
48.8543,2.3527
46.7131,-1.9258
47.0561,-1.4889
47.6719,-1.9146
47.5014,-1.5786
46.9021,-1.6833
48.0245,-0.7687
46.9377,-1.5114
48.2624,-0.6567
47.5258,-0.2127
47.3607,-1.9421
47.5013,-0.8
48.0667,-0.9333
47.2958,-1.5531
47.2667,-0.0833
47.0454,-0.817
46.6667,-1.4333
48.2527,0.3163
47.3301,-2.1511
48.2268,0.6782
47.9221,0.7459
48.1462,-0.586
48.35,0.3833
47.8222,-0.6833
47.8333,-0.7
47.8333,0.75
46.8667,-1.0167
47.3992,-2.4599
47.4131,-1.9686
47.1807,-2.1487
47.1833,0.05
47.9938,0.1068
47.2709,-1.6219
47.5547,-1.701
46.5719,-0.7693
47.4388,-1.4983
47.9262,0.1878
46.8816,-1.7021
46.4046,-0.8937
47.0632,-1.2527
46.5562,-1.0548
47.7597,0.2747
47.4424,-1.0667
47.7117,0.3973
47.2276,-0.8971
48.1195,-0.1846
46.5738,-1.5081
47.58,-0.3246
47.2003,-0.4275
48.2048,-1.0581
47.0048,-0.8512
47.0223,-0.7029
48.1376,0.2357
47.5217,-0.4395
47.1937,-0.2749
47.757,-1.4946
47.8757,-0.396
47.7669,-0.3249
47.6029,-0.6819
47.4815,-2.16
48.0402,-0.4751
47.2654,-1.2399
48.1066,0.3508
46.754,-1.6869
47.7348,-1.5919
47.5918,-1.3307
47.5105,0.1177
48.1224,0.4307
47.3025,-0.6332
47.4766,-1.7628
47.2377,0.0535
48.0271,0.1105
48.0728,-1.0164
46.7438,-0.9492
47.2051,-1.3045
47.1311,-0.1521
47.8772,0.2177
47.4,-0.55
47.0368,-1.1163
46.7386,-1.3846
47.4367,0.1631
47.3982,-2.3064
47.7436,-0.416
47.3375,-1.1114
48.2289,-1.0341
47.7503,-0.6386
46.7252,-2.3494
47.2835,0.6999
47.1776,-1.6214
46.7813,-1.0618
47.3366,-1.2077
47.1463,-0.5324
47.7934,-1.0544
46.4973,-0.8067
47.5501,-2.075
47.6833,-0.8667
47.2156,-1.6832
47.1234,-1.5845
46.992,-0.9474
47.9856,-0.7835
46.4667,-0.8167
48.8582,2.3387
45.7035,3.1681
45.7512,3.0836
45.5884,2.7396
44.9279,2.9834
45.7838,3.0966
44.9793,2.6249
45.0572,3.9799
46.5368,2.6083
46.3333,2.6
45.85,3.5667
45.26,4.0988
45.0096,3.7746
45.3435,3.449
45.3,3.4
45.0389,3.8347
45.1323,3.9877
45.7212,3.1884
45.55,3.25
46.2484,3.636
45.2397,4.6707
45.2418,4.2352
45.2933,4.1716
45.1333,4.1167
45.5128,3.2954
45.8917,3.091
45.9289,3.1116
45.2555,3.1976
45.9,3.1167
45.7793,3.3956
45.4055,3.32
44.9214,2.4373
46.5667,3.3333
46.5982,2.6147
46.2921,2.7416
46.13,3.4596
45.4833,2.6
45.872,3.0383
45.5843,3.6921
45.7354,3.1961
45.6432,3.2464
45.8341,3.1005
45.8513,3.0897
45.7082,3.2247
45.7515,3.2795
44.8538,2.2328
44.9845,2.3266
44.7418,2.4609
45.0954,2.3499
45.1836,3.9099
45.1279,3.9411
44.7692,3.8837
45.411,3.3291
45.6,2.6833
45.2833,2.6667
45.8008,3.2501
45.7006,3.1265
46.0991,3.448
46.3147,3.3985
46.0971,3.3615
46.1163,3.4034
46.1167,3.4167
46.5196,3.6991
44.9392,3.1474
45.2667,2.5333
45.9473,3.1405
45.7704,3.2391
44.9604,3.5478
45.2005,3.7128
45.0386,3.97
44.8426,3.8322
45.3377,3.3734
46.5644,3.3549
46.6232,2.9681
46.46,3.5191
46.0629,2.7699
46.3606,2.5343
46.3737,2.4779
46.3167,2.6
46.1625,3.4331
46.111,3.5615
46.3093,3.2879
43.5765,3.8263
43.6289,3.4326
43.6107,3.8809
43.6333,3.9
44.1599,4.6178
44.063,4.6424
44.2342,4.5958
44.2549,4.6474
44.0127,4.6984
44.0549,4.7003
43.5483,3.7043
42.6239,2.9522
42.5716,2.9603
42.6387,2.9815
42.4827,3.1284
42.5463,3.0212
43.4881,3.6697
43.6778,4.1361
44.5185,3.5037
44.5744,3.4039
44.3167,3.6
44.5586,3.5011
43.787,4.1963
43.4485,3.754
43.184,3.0014
43.1025,2.81
43.0278,2.9792
42.7031,2.8914
43.8338,4.3596
43.8511,4.1583
43.908,4.4163
43.754,4.1457
42.6813,2.9412
42.6546,2.8363
44.1249,4.0808
43.9636,3.8557
44.0713,4.0522
44.0167,4.05
44.2176,3.8094
44.2741,3.8388
43.9706,3.9923
44.0372,4.0805
44.1442,4.1299
44.1052,3.8857
44.0826,4.0751
43.7853,4.0897
43.7901,4.1224
43.4595,3.4238
43.3412,3.214
43.4461,3.3785
43.499,3.1692
43.55,2.8833
43.4809,3.4831
43.6187,3.3171
43.2929,3.2602
43.5394,3.4576
43.5135,3.408
43.2135,2.3516
43.3183,1.9545
43.1991,2.1426
43.2126,2.4108
43.0984,2.1747
43.3132,2.6613
43.3161,2.6361
43.0549,2.2217
43.0968,1.9947
43.2973,2.6795
42.9158,2.2065
43.3308,2.0364
43.1953,1.8956
43.2519,2.3655
42.9323,2.2201
43.2821,2.0876
42.7118,2.8449
42.5433,2.6965
42.6333,2.45
42.7,2.822
42.6954,2.7712
42.4569,2.6339
42.7694,2.8724
42.6329,2.7547
50.4,3.2833
50.5857,2.2558
50.5103,1.731
50.2767,3.0405
50.2014,3.8384
50.646,3.0758
50.233,3.3206
50.0287,1.5417
49.9033,2.3224
49.9419,2.8181
49.8977,3.3638
49.2536,4.0354
49.8392,2.164
50.6233,2.459
50.8671,1.8703
50.266,2.7947
50.0836,3.0123
50.2545,2.2037
51.0312,2.3398
50.74,1.9176
50.5366,2.469
50.2433,2.2605
49.7004,2.7896
49.8489,3.2876
49.8609,3.2151
49.0675,3.5049
49.817,2.8006
50.4338,3.5775
50.5,1.7854
50.2716,3.7063
50.3596,3.2811
49.6032,2.3271
49.9876,1.6103
49.8546,3.3175
50.012,1.5176
49.5438,2.9472
50.5012,2.6971
50.1842,3.4133
50.8579,1.9817
50.4766,3.055
50.3087,2.9478
50.3684,3.3371
50.485,2.4733
50.7167,1.6167
50.6321,3.0619
50.6857,2.8821
48.8667,2.4167
50.4661,3.5001
50.978,2.5837
50.1167,3.9333
50.5219,1.6332
50.4866,3.0345
50.5739,2.9363
50.3226,2.4467
50.2966,4.1011
50.1667,3.2333
50.6155,3.1135
51.0528,2.5264
50.4438,2.727
50.4986,3.2499
50.4667,3.2333
50.676,2.8451
50.3858,3.5996
51.0381,2.3768
50.7056,1.5757
50.4137,2.4366
50.6379,2.715
50.4711,2.7154
48.821,2.2772
50.3593,3.438
50.6199,2.6865
50.1149,3.2089
50.7237,2.5373
51.0186,2.4445
50.4074,3.1551
50.6387,2.3988
50.5849,1.6727
50.4171,3.1363
50.4023,1.6477
51.033,2.377
50.3972,1.8749
51.0779,2.5167
50.408,2.3057
50.7275,2.368
50.4496,2.7517
50.0153,4.0478
50.4399,1.9216
50.1211,3.1732
50.4738,2.8667
50.5243,1.5857
50.4736,2.8888
50.0359,3.2995
50.05,3.9333
50.3833,3.4833
50.0985,3.2679
50.618,1.7313
50.1288,3.3056
50.284,4.0372
50.3417,3.1678
50.1113,3.042
50.4808,3.3279
49.6963,2.6224
49.9007,2.2968
50.0101,2.5218
49.8723,2.3588
50.2279,3.6772
50.6701,2.9702
50.2953,2.9007
50.258,2.6426
50.2469,3.0074
50.3165,2.2483
50.5833,3.0667
50.4983,2.8932
50.2761,2.2872
50.8014,1.8592
49.5254,3.6637
49.5333,3.7333
49.4333,2.7167
49.0888,3.5348
48.8954,2.2574
49.7022,2.9415
50.4247,3.3866
50.2028,3.9323
50.4544,3.5888
50.0532,2.6474
49.65,2.5667
49.3734,3.4511
49.1625,2.4469
49.3592,3.3356
49.05,3.4
49.4818,2.128
50.5641,2.898
50.7043,2.8351
50.2007,3.3523
50.3743,3.3919
50.448,2.6494
50.5667,2.6216
50.4729,3.5261
50.0566,4.0745
50.2,3.3833
50.4472,3.4308
49.99,4.1005
50.3793,3.053
50.4633,2.9938
50.5703,2.6663
50.7239,3.1612
51.061,2.4934
50.7322,2.4098
50.35,3.1167
50.9512,1.859
50.5342,2.8062
50.3811,2.3341
50.8607,1.9437
50.3625,3.3156
50.4568,2.4813
50.2925,4.0794
50.7337,2.3024
50.6833,2.9
50.3445,2.4419
51.0346,2.4645
50.4256,2.4918
50.5468,1.7921
50.5833,2.7333
50.5606,2.5728
50.5167,2.6854
50.2852,3.3149
50.695,2.9152
44.0746,1.289
43.834,2.2539
43.4667,1.35
42.9558,0.6305
43.6493,1.1045
44.0483,1.4629
43.8052,0.4308
43.5233,1.4065
43.5386,2.2639
43.5995,1.4332
43.7718,0.3137
43.6046,1.4451
43.5024,1.5093
42.9605,1.6079
43.9298,2.148
43.6328,1.394
43.9016,1.8969
43.4928,1.5153
43.5159,1.4986
43.6,2.25
43.8545,1.2342
44.2218,0.3471
44.9052,-0.6706
43.8902,-0.4971
44.8087,-0.7857
45.6167,-0.3167
44.8545,0.4028
44.7167,-0.5167
44.6016,0.3625
44.1999,0.6266
45.1833,0.7167
44.7434,-0.6791
45.0455,1.3179
45.193,0.8153
44.8084,-0.5481
45.0354,0.3629
43.8,1.8287
43.0007,1.3422
43.9655,1.5859
45.2624,1.4078
45.4833,-0.2
45.472,2.1434
45.8972,-0.7953
45.27,1.7731
45.8734,0.7176
45.65,0.15
45.516,1.2057
45.6667,2.4667
45.8299,-0.0153
46.1667,-1.15
45.8322,-0.3127
45.1701,1.5619
45.7681,-1.1427
46.3494,2.2147
46.8075,0.0179
46.0167,0.6667
45.8687,2.3675
45.7698,1.3333
46.3231,-0.4588
45.0408,2.0788
45.55,2.3167
45.8347,1.3276
45.6167,2.3
45.8303,1.2549
45.6426,-1.0881
46.5874,0.3332
43.6938,1.4344
44.6,2.0333
43.6783,1.4344
45.8552,1.1013
46.2244,0.6492
47.0055,-0.3437
46.4608,-0.4632
46.2409,-1.0668
45.8526,0.0664
45.8705,1.2383
45.6285,-1.0281
48.8634,2.506
45.1414,1.4461
46.1082,-0.7515
46.139,1.9152
45.2476,1.2575
45.672,-0.4294
46.2791,0.3607
43.649,1.3241
43.6604,1.4826
43.8436,2.1628
42.9896,0.6333
43.0667,1.6167
43.6522,1.9762
44.8325,-0.6338
44.85,-0.5167
45.1833,0.35
44.7457,-1.1035
44.1577,0.5638
45.8682,-0.3185
45.2582,1.4753
45.5,0.0833
45.7022,1.4266
45.75,-0.6333
43.6816,1.3189
43.5232,1.341
43.7822,1.9598
44.0167,1.45
43.6179,1.2396
43.5657,1.2975
43.8493,1.9809
43.6204,1.2854
43.6003,1.2324
44.6461,2.5675
43.6454,0.5879
43.6773,1.9341
44.3313,0.011
44.654,-0.5964
44.8235,0.2345
45.0618,-0.5425
45.3056,0.8733
44.9154,-0.427
44.8412,-0.5806
44.5,0.1667
45.5439,0.8187
43.6702,1.4281
44.1,3.0833
43.498,1.3108
42.9709,0.6595
46.2528,-0.5383
45.6073,1.3544
45.7,-0.3333
46.4241,0.1881
46.1701,0.8497
45.5604,-0.9547
45.6,-0.9167
45.1449,1.3061
45.228,1.5237
46.0612,2.144
46.1334,-0.8106
46.108,1.3686
45.8228,-1.1055
45.7515,1.2887
46.8215,-0.6673
46.9406,-0.691
46.3333,1.9
46.2371,1.487
46.3851,-0.0991
46.7255,-0.588
43.4891,1.898
43.3177,1.2466
43.7272,1.4076
43.3516,1.3783
43.9871,2.2785
43.3333,0.2272
44.9173,1.8101
46.1937,-0.9668
46.3552,2.6207
45.7341,-1.0992
45.4097,1.3699
45.4439,1.4042
45.8614,0.2119
47.1103,-0.0222
46.2943,-1.1057
46.1862,-1.118
45.7046,-0.9788
45.314,1.7671
45.6667,-0.3333
44.2361,1.7717
43.7159,1.9905
44.2307,2.0399
43.2333,0.0833
44.1781,1.6181
45.2005,0.6726
45.1003,0.469
45.4154,0.9196
44.8048,-0.5954
44.8749,-0.5178
45.3333,0.2167
46.7738,0.0216
45.4167,2.2167
45.9567,2.1287
45.1715,5.7224
45.6172,6.769
45.3818,6.5052
45.453,6.5683
45.5556,6.6504
45.35,6.2833
45.4326,6.5556
45.6745,6.3906
45.6221,6.7996
45.4429,6.649
45.2184,6.4726
45.177,5.5442
45.1439,5.7288
45.1551,5.6792
45.2199,5.7901
45.2471,5.8286
45.0825,6.0585
45.6917,5.9086
45.8744,5.6937
45.5833,5.95
45.0717,5.6425
45.1151,5.3275
45.2142,5.7715
45.1004,5.2501
45.3639,5.5921
45.4291,5.7084
45.2948,5.6332
45.5014,5.7301
45.2571,5.3387
45.0548,6.0298
45.5646,5.9265
45.8754,4.4337
45.55,5.9333
45.5519,5.9817
45.7042,5.758
45.5675,6.1561
45.8213,5.8512
44.9457,5.6575
45.2986,5.4861
45.3283,5.5534
45.381,5.5403
45.2043,6.2794
45.2833,6.35
45.5312,5.9522
45.5997,5.6344
45.3671,5.5228
45.1653,5.7634
45.4965,6.146
45.6779,5.9015
45.7167,6.4667
45.5031,6.5081
45.3992,5.4963
45.5032,5.6773
45.2043,5.7364
45.4886,5.6481
45.4128,5.5571
45.5598,5.9687
45.9062,6.1267
45.7508,6.4161
45.588,6.4551
48.1564,-0.3997
47.9106,0.3365
46.657,-0.9165
48.1364,-0.2921
47.1405,-0.94
48.1997,0.0245
48.0705,0.5856
47.1833,-0.6943
47.2775,-2.4803
47.2376,-1.2436
48.0683,0.5199
47.7837,-1.4476
47.1974,-0.3677
47.5609,-0.4238
47.6167,-0.6
47.4145,-1.7916
47.0945,-0.6835
46.9098,-1.0893
47.2934,0.0246
47.6647,0.4725
47.1181,-0.3657
48.2976,-0.9314
45.9365,-1.0521
46.6333,-1.8667
47.2627,-1.6711
47.2982,-1.4902
46.3745,-1.0823
48.0109,0.4559
47.2151,-1.7217
46.796,-0.9265
47.6149,-0.9784
46.5224,-0.7565
47.7227,-0.6181
48.0969,0.1553
48.4599,-0.1981
47.1818,-1.1092
46.6411,-1.8068
47.411,-1.3773
47.3416,-0.0357
47.9303,0.4151
47.7507,0.6206
47.5418,-1.8861
46.5019,-1.2206
47.4404,-1.1398
48.0647,0.1191
47.5596,-0.3906
46.7306,-0.7118
46.7582,-0.957
48.9495,2.0407
47.7202,0.2208
47.5257,-1.1848
46.6371,-1.1711
46.9721,-1.434
47.639,-0.6623
46.6682,-0.7899
47.3721,-0.2679
47.2865,-2.0305
47.1814,-1.5497
47.2117,-1.4675
47.3401,-0.2315
48.0392,0.5355
47.2077,-1.5033
47.7205,0.6472
47.4677,-1.0278
47.3199,-1.3458
48.0662,0.3436
48.3983,-0.0998
48.3559,0.3462
47.7837,0.161
47.5162,-2.0366
47.8402,-1.137
47.2681,0.8358
48.0087,-0.8149
48.15,0.1192
47.3823,-0.6571
47.5188,-0.4691
46.4145,-1.5764
47.1637,-0.2134
46.687,-1.0502
48.1218,-0.7172
48.3613,-0.999
46.8917,-1.2521
47.2974,-1.3876
47.7167,-0.9167
47.2445,-1.9356
46.9613,-0.996
46.9648,-1.2506
47.2631,-0.6433
46.8344,-1.191
48.077,0.2976
47.0108,-1.11
47.8268,-0.0177
47.3983,0.7037
47.277,-2.059
48.1396,-0.1142
48.2541,-0.4183
47.0358,-1.6412
47.1284,-2.2169
47.4142,-1.6531
46.5695,-0.8834
48.1768,-0.7836
46.9414,-1.0621
47.3469,-2.5073
46.6572,-1.5695
47.8901,0.609
46.4332,-0.8528
47.2228,-0.1107
47.421,-0.3972
47.9117,0.2494
47.1381,-1.3348
48.1232,-0.6769
47.3556,-0.8589
47.3846,-1.0284
46.8248,-1.7659
47.9296,0.072
47.4858,-1.2394
47.0149,-1.1973
47.565,-1.6263
47.2596,-1.9183
46.5965,-1.4536
47.0841,-1.3352
47.0912,-1.6097
46.4577,-1.1651
47.4744,-0.6302
46.4473,-1.2662
46.343,-1.437
46.8806,-2.1217
47.0992,-1.3002
47.9674,0.1581
47.9076,-2.9794
47.75,-3.3667
47.9766,-3.2807
47.7333,-3.4333
47.8756,-3.3225
48.0346,-2.7663
47.8747,-3.0176
48.11,-1.6744
48.4261,-1.5743
48.1559,-1.7146
49.1948,-0.9368
48.3877,-4.4839
48.3406,-4.7185
48.6329,-4.4088
48.5333,-4.65
48.645,-4.3656
47.482,-2.3423
48.0651,-1.7209
48.1112,-1.4002
48.929,2.0495
47.4813,-2.3953
47.6375,-2.1632
48.0463,-1.5044
48.0,-4.1
47.7,-1.9333
48.2974,-1.5197
48.65,-2.0167
48.45,-2.0333
48.5476,-1.7502
47.9899,-2.8329
47.6579,-2.7557
47.9197,-2.8193
47.7656,-2.1322
47.7303,-1.8252
48.6833,-3.9833
47.9667,-3.8333
47.875,-3.9224
47.9063,-3.8352
48.2946,-4.1793
48.1667,-3.8833
48.288,-2.1552
48.4579,-1.8282
48.5455,-2.2131
48.1918,-1.8291
48.5585,-2.0641
48.5425,-2.7798
48.6077,-2.1503
48.5341,-2.0552
48.5451,-3.1323
48.2759,-3.5733
48.6352,-2.94
48.274,-3.6216
48.223,-3.397
48.0667,-2.9833
47.8667,-3.55
47.8051,-3.2734
48.7333,-3.4667
48.4914,-2.7946
48.5151,-2.7684
48.3646,-2.4004
48.7455,-3.0707
48.5143,-2.6663
48.7512,-2.9847
48.4073,-2.8173
48.5563,-2.5401
48.2338,-2.7327
48.1937,-2.4153
47.6909,-2.7465
48.3333,-3.65
48.275,-4.5961
48.2833,-4.1167
47.7052,-3.108
47.5277,-2.7693
47.8862,-2.8354
47.6973,-2.8056
47.6312,-2.287
47.6571,-2.864
48.0826,-2.2848
47.619,-2.737
47.6703,-2.9918
47.6738,-2.5714
48.4352,-4.3972
47.9333,-1.6667
47.8794,-2.7715
48.3325,-1.5354
47.6943,-2.0019
48.6,-4.5
48.1833,-4.2333
48.5782,-3.1843
48.176,-2.5932
48.2821,-2.7044
47.9,-3.5333
48.5833,-3.8333
47.9104,-4.1145
48.7128,-2.9655
48.5993,-1.9737
47.6752,-2.9578
48.3833,-4.6167
47.9195,-1.4298
47.5485,-2.8899
47.9893,-2.3834
47.758,-2.8464
47.5785,-2.6289
47.4841,-3.1196
48.1178,-1.2058
48.4603,-1.4835
48.15,-1.5833
47.9503,-1.9763
47.9667,-3.5333
48.6681,-3.9154
48.4222,-1.4756
48.0012,-2.0991
47.9633,-2.7122
48.7942,-3.412
47.9062,-2.1231
47.7408,-2.2128
48.6765,-2.9284
47.7889,-3.4867
48.5667,-3.8667
48.3703,-2.0133
48.7463,-3.2614
47.9041,-3.134
48.0954,-4.329
47.6751,-3.168
47.7487,-3.1864
47.9139,-1.3797
47.7629,-3.2378
47.9201,-1.8616
47.8233,-2.5057
48.019,-1.6516
48.6314,-2.0614
47.8167,-4.2667
48.1023,-1.7973
48.6013,-2.9429
47.9676,-1.7953
47.6507,-2.9172
48.1485,-1.7733
48.0242,-1.7459
47.8442,-1.6849
48.0132,-2.3291
48.3763,-1.4611
48.5811,-2.1407
48.7667,-3.5667
48.1897,-2.1949
47.781,-2.4384
48.333,-2.3392
48.4,-4.0833
48.4221,-2.6609
47.8142,-3.6289
47.9956,-4.0222
47.5206,-3.1308
47.5835,-3.0788
47.6271,-2.8215
48.4127,-1.7442
48.95,2.25
48.288,-4.4628
47.8375,-2.6399
48.5667,-3.7
47.9317,-2.3978
47.7413,-2.915
48.5786,-2.0581
48.2193,-1.7895
48.4525,-4.2525
48.0494,-3.6436
47.5692,-2.9447
47.8919,-4.0148
48.6199,-3.09
48.3008,-2.007
48.1771,-1.7314
47.9785,-1.7168
47.8167,-4.3333
48.159,-1.2888
48.5087,-4.5414
47.6421,-3.1571
48.4987,-4.5041
47.8095,-1.9464
48.2177,-1.695
48.0889,-1.6152
47.3456,-3.1541
48.3883,-2.9998
48.5709,-4.5223
47.9833,-4.2667
48.3605,-4.7709
47.8192,-3.7922
48.6167,-4.2167
48.1258,-3.0716
48.0064,-1.8463
47.9557,-1.3017
47.7588,-2.3736
48.3269,-4.1595
47.8187,-2.2824
48.446,-2.7467
48.3402,-1.2775
48.5974,-2.1889
47.8333,-3.7
48.495,-2.7185
48.4833,-4.25
48.0974,-1.1248
47.9942,-3.8897
48.0292,-1.9318
47.9293,-1.7453
48.2173,-2.936
48.6333,-4.0
48.7974,-3.2388
48.6499,-2.8306
47.8333,-4.2833
47.5337,-2.283
47.8327,-3.1582
48.4,2.7
47.9634,-3.1711
48.4818,-2.1695
48.4843,-2.6765
48.4333,-4.6167
47.9989,-1.6678
48.464,-2.0875
48.037,-4.6661
48.0757,-1.8429
48.1783,-2.7543
48.6667,-4.1667
47.6515,-3.0703
48.1876,-3.8179
47.9333,-4.15
48.4833,-2.7333
48.3667,-4.3667
48.0161,-4.3586
47.5448,-2.1547
48.5167,-3.7167
48.1069,-3.1593
47.7065,-3.3834
48.2,-4.0833
48.6584,-3.6306
48.0673,-1.979
47.65,-2.0833
47.8167,-4.2167
48.5968,-3.2695
48.4676,-2.5144
47.8667,-4.2167
47.7001,-2.1466
48.1017,-3.9983
48.432,-2.1175
48.0718,-3.1849
48.1354,-1.952
47.663,-2.4522
48.7,-4.0333
47.8264,-1.8422
48.0588,-2.6103
47.765,-3.1222
48.8145,-3.4396
48.1387,-3.6076
48.1844,-1.9196
48.7784,-3.0438
48.1333,-1.537
48.6833,-3.5167
48.7238,-3.9871
48.5543,-2.859
47.7239,-1.7321
48.6381,-2.1139
48.626,-3.8606
47.9101,-3.9786
47.8178,-2.81
47.9577,-2.9749
48.1122,-1.5233
48.7294,-3.3836
48.8821,2.0735
47.6292,-2.6519
48.4053,-1.2637
48.0368,-3.2704
48.1051,-3.4936
48.0643,-3.3636
47.85,-3.75
48.0953,-2.7966
48.0392,-1.7053
48.1571,-4.1389
47.518,-2.577
48.2333,-4.0667
48.7783,-3.304
48.2167,-4.0667
48.6648,-2.8691
48.6333,-3.8167
48.7723,-3.3702
47.7961,-3.585
47.9833,-4.4167
48.1458,-3.3867
47.7765,-2.0787
48.2464,-4.4899
48.6007,-2.826
47.9591,-1.4983
48.0998,-3.3382
48.8107,-3.3714
47.8639,-2.9402
48.7,-3.45
48.2849,-3.7742
47.5545,-2.4804
48.4805,-1.1254
48.0075,-1.4768
47.9,-4.2833
47.9144,-3.3338
48.1795,-1.9448
48.3279,-4.2416
48.522,-2.2354
47.7139,-2.2197
47.9441,-1.1729
48.2333,-4.35
48.3193,-1.2163
48.0291,-3.1962
48.4069,-4.3936
48.2743,-2.3473
47.8088,-3.3425
48.0062,-3.3198
48.2416,-2.883
48.3879,-2.2125
48.8671,1.7976
48.3503,-1.1942
48.5833,-4.0333
48.6064,-2.0364
48.5707,-4.418
48.5078,-4.0683
48.3152,-4.5494
48.3667,-1.95
48.4388,3.5634
47.8,-4.2167
47.8966,-4.064
48.0022,-2.5816
48.3231,-4.2968
47.7323,-2.5896
48.2162,-1.8923
48.3646,-1.2129
47.8832,-1.4407
48.5153,-2.427
47.9859,-1.9311
48.6219,-2.1343
47.85,-3.4667
47.8948,-3.6408
47.9167,-2.8833
48.8036,2.1342
48.6256,-2.4042
48.6319,-2.4628
48.3833,-3.4833
48.7,-3.8
48.5232,-2.8483
47.9367,-3.4787
47.808,-1.5394
48.5873,-3.825
48.4554,-2.028
48.4669,-1.5032
48.1397,-2.4613
48.2509,-1.9963
48.4259,-4.3158
47.5868,-3.0299
47.8804,-2.4219
48.0833,-4.1833
47.5797,-2.356
48.4333,-4.7333
47.8667,-1.8833
48.0544,-1.7857
48.85,-3.0
47.5834,-2.8944
47.598,-3.1127
48.0708,-1.3929
48.6333,-2.8333
47.6333,-2.5225
48.3676,-3.5204
47.8474,-2.9998
48.533,-2.5764
48.3581,-3.8509
47.6173,-2.9199
47.9981,-3.5413
48.6724,-3.3461
47.8922,-2.64
43.7045,7.2597
43.7223,7.1508
43.5624,7.1278
43.6666,7.1204
43.671,7.1761
43.5333,6.4667
43.6667,6.9167
43.8601,7.189
43.5987,7.0043
43.6646,7.1534
43.6875,7.1027
43.4233,6.7735
43.4329,6.7352
43.635,6.6467
43.5513,7.0128
43.55,6.9333
43.7765,7.5043
43.7932,7.2329
43.8059,7.4043
43.5766,7.0191
43.8333,7.3
43.2522,6.53
43.4333,6.6333
43.578,7.0545
43.7219,7.4069
43.7875,7.2736
43.7451,7.401
43.7641,7.4821
43.749,7.417
43.4278,6.4329
47.0,8.0
51.2993,9.491
40.4171,-3.6839
55.7527,37.6172
37.9842,23.7353
42.7833,12.6
51.5088,-0.126
51.5164,-0.093
50.0766,14.5148
48.1497,11.585
50.1155,8.6842
38.7174,-9.1321
43.1479,12.1097
41.002,28.9646
51.4476,7.0122
51.2283,6.7938
48.8607,2.3281
53.5753,10.0153
41.8904,12.5124
52.3534,4.9087
25.1164,56.3414
52.25,21.0
37.9667,23.7167
-22.8305,-43.2192
-23.5747,-46.6409
48.9163,2.3869
51.499,-0.5523
42.683,23.3175
53.5039,-2.1959
59.25,18.1167
53.3338,-6.2488
43.2832,5.3718
48.2,16.3667
59.3333,18.05
-26.1395,28.2093
55.45,13.8
48.2006,16.3672
52.3824,4.8995
51.4964,-0.1224
50.85,4.35
59.36,18.0009
60.3,24.85
55.7327,12.3656
52.4804,-1.7883
51.6211,-3.3704
53.8525,-3.0363
55.7707,-4.0549
53.4606,-2.2572
50.913,0.3433
52.6755,-2.0291
51.7298,-3.1343
55.1734,-1.6255
54.9735,-1.5673
57.4785,-1.9286
53.3418,-2.635
55.0443,-7.0185
52.3918,-2.1188
50.8556,0.5452
51.4684,-0.3609
52.0632,-1.3422
52.6494,-1.1203
52.05,-2.7167
51.2915,-1.0567
51.4469,-0.1384
53.7065,-1.6775
53.6254,-3.0201
51.7575,-3.5883
50.4782,-3.5176
52.9678,-1.0448
51.4167,-0.75
53.0,-2.1833
53.7029,-1.6337
56.1167,-4.3
54.3775,-2.1643
54.974,-1.7631
51.3751,-2.3617
51.1953,-0.7868
50.1674,-5.1185
54.0151,-1.1934
52.3664,-2.0704
53.4667,-3.0167
51.4519,0.1792
53.0785,-1.5288
50.8,-3.6035
50.8105,-0.3903
51.4349,0.3513
52.501,-2.8048
51.1624,-3.353
51.2647,-3.0086
53.7187,-1.9458
51.5576,0.0728
54.1082,-5.8997
52.7659,-0.8869
54.6418,-1.2381
51.62,0.076
51.5405,0.7293
53.2558,-0.5077
55.0032,-1.6339
54.8129,-1.3612
53.9586,-1.0828
54.9914,-1.5597
54.6516,-1.692
55.1639,-1.5864
54.8454,-1.882
54.9241,-1.7601
53.5677,-0.6401
52.8054,-0.1667
53.3,-0.7333
52.6618,1.2807
52.3706,1.6668
52.8403,0.8588
52.3305,-0.1865
52.5289,0.3706
52.2505,-0.258
52.4719,1.4745
52.5852,-0.236
51.6253,-4.0346
51.5199,-3.204
50.8612,-0.1194
52.2264,0.4841
50.8033,-0.4382
51.9475,0.1355
51.3667,0.3667
51.5167,0.0667
55.8651,-4.2576
52.9502,-4.1752
50.3496,-3.8868
52.4973,0.9168
